"No.","Time","Source","Destination","Protocol","Length","Info"
"5863","214.390847112","52.17.55.52","192.168.8.181","TCP","1454","[TCP Retransmission] 443  >  51834 [ACK] Seq=937078 Ack=1372 Win=31744 Len=1388 TSval=3456396315 TSecr=1241467813"
"5864","214.391136622","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=942630 Win=1251072 Len=0 TSval=1241467952 TSecr=3456396315"
"5865","214.390847172","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"5866","214.391569833","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=944018 Win=1254016 Len=0 TSval=1241467952 TSecr=3456396315"
"5867","214.577058019","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"5868","214.577118422","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=945406 Win=1256832 Len=0 TSval=1241468138 TSecr=3456396445"
"5869","214.577058110","52.17.55.52","192.168.8.181","TLSv1.2","2842","Ignored Unknown Record"
"5870","214.577450474","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=948182 Win=1262464 Len=0 TSval=1241468138 TSecr=3456396455"
"5871","214.578630875","52.17.55.52","192.168.8.181","TCP","1454","443  >  51834 [ACK] Seq=948182 Ack=1372 Win=31744 Len=1388 TSval=3456396455 TSecr=1241467952"
"5872","214.578656690","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=949570 Win=1265280 Len=0 TSval=1241468139 TSecr=3456396455"
"5873","214.745198302","52.17.55.52","192.168.8.181","TLSv1.2","2842","Ignored Unknown Record"
"5874","214.745232773","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=952346 Win=1270912 Len=0 TSval=1241468306 TSecr=3456396695"
"5875","214.745198354","52.17.55.52","192.168.8.181","TLSv1.2","1454","[TCP Previous segment not captured] , Ignored Unknown Record"
"5876","214.745413144","192.168.8.181","52.17.55.52","TCP","78","[TCP Window Update] 51834  >  443 [ACK] Seq=1372 Ack=952346 Win=1273728 Len=0 TSval=1241468306 TSecr=3456396695 SLE=953734 SRE=955122"
"5877","214.872243498","52.17.55.52","192.168.8.181","TLSv1.2","1454","[TCP Previous segment not captured] , Ignored Unknown Record"
"5878","214.872300249","192.168.8.181","52.17.55.52","TCP","86","[TCP Window Update] 51834  >  443 [ACK] Seq=1372 Ack=952346 Win=1276672 Len=0 TSval=1241468433 TSecr=3456396695 SLE=956510 SRE=957898 SLE=953734 SRE=955122"
"5879","216.681895479","52.17.55.52","192.168.8.181","TCP","1454","[TCP Retransmission] 443  >  51834 [ACK] Seq=952346 Ack=1372 Win=31744 Len=1388 TSval=3456398636 TSecr=1241468433"
"5880","216.682061029","192.168.8.181","52.17.55.52","TCP","78","51834  >  443 [ACK] Seq=1372 Ack=955122 Win=1279616 Len=0 TSval=1241470242 TSecr=3456398636 SLE=956510 SRE=957898"
"5881","216.782180232","52.17.55.52","192.168.8.181","TCP","2842","[TCP Previous segment not captured] 443  >  51834 [ACK] Seq=960674 Ack=1372 Win=31744 Len=2776 TSval=3456398720 TSecr=1241470242"
"5882","216.782236209","192.168.8.181","52.17.55.52","TCP","86","[TCP Window Update] 51834  >  443 [ACK] Seq=1372 Ack=955122 Win=1285120 Len=0 TSval=1241470343 TSecr=3456398636 SLE=960674 SRE=963450 SLE=956510 SRE=957898"
"5883","216.913358373","52.17.55.52","192.168.8.181","TCP","1454","[TCP Retransmission] 443  >  51834 [ACK] Seq=955122 Ack=1372 Win=31744 Len=1388 TSval=3456398860 TSecr=1241470343"
"5884","216.913545448","192.168.8.181","52.17.55.52","TCP","78","51834  >  443 [ACK] Seq=1372 Ack=957898 Win=1288064 Len=0 TSval=1241470474 TSecr=3456398860 SLE=960674 SRE=963450"
"5885","217.022822318","52.17.55.52","192.168.8.181","TLSv1.2","1454","[TCP Previous segment not captured] , Ignored Unknown Record"
"5886","217.022875105","192.168.8.181","52.17.55.52","TCP","86","[TCP Window Update] 51834  >  443 [ACK] Seq=1372 Ack=957898 Win=1290880 Len=0 TSval=1241470583 TSecr=3456398860 SLE=964838 SRE=966226 SLE=960674 SRE=963450"
"5887","217.163537597","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"5888","217.163629976","192.168.8.181","52.17.55.52","TCP","86","[TCP Window Update] 51834  >  443 [ACK] Seq=1372 Ack=957898 Win=1293824 Len=0 TSval=1241470724 TSecr=3456398860 SLE=964838 SRE=967614 SLE=960674 SRE=963450"
"5889","217.382215488","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"5890","217.382262667","192.168.8.181","52.17.55.52","TCP","86","[TCP Window Update] 51834  >  443 [ACK] Seq=1372 Ack=957898 Win=1296640 Len=0 TSval=1241470943 TSecr=3456398860 SLE=964838 SRE=969002 SLE=960674 SRE=963450"
"5891","217.512279091","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"5892","217.512324656","192.168.8.181","52.17.55.52","TCP","86","[TCP Window Update] 51834  >  443 [ACK] Seq=1372 Ack=957898 Win=1299584 Len=0 TSval=1241471073 TSecr=3456398860 SLE=964838 SRE=970390 SLE=960674 SRE=963450"
"5893","217.524487026","fe80::c2b5:cdff:fe37:3818","ff02::1:ff1a:a933","ICMPv6","86","Neighbor Solicitation for fdc0:b5cd:3738:1800:2c48:9c39:d01a:a933 from c0:b5:cd:37:38:18"
"5894","217.533064956","52.17.55.52","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  51834 [ACK] Seq=957898 Ack=1372 Win=31744 Len=1388 TSval=3456399477 TSecr=1241470943"
"5895","217.533200208","192.168.8.181","52.17.55.52","TCP","86","51834  >  443 [ACK] Seq=1372 Ack=959286 Win=1302528 Len=0 TSval=1241471094 TSecr=3456399477 SLE=964838 SRE=970390 SLE=960674 SRE=963450"
"5896","217.544446798","fe80::c2b5:cdff:fe37:3818","ff02::1:ff67:860c","ICMPv6","86","Neighbor Solicitation for fdc0:b5cd:3738:1800:3c5b:98ad:c267:860c from c0:b5:cd:37:38:18"
"5897","217.560294207","fe80::c2b5:cdff:fe37:3818","ff02::1:ff5c:d53d","ICMPv6","86","Neighbor Solicitation for fe80::a00:27ff:fe5c:d53d from c0:b5:cd:37:38:18"
"5898","217.560442057","fe80::a00:27ff:fe5c:d53d","fe80::c2b5:cdff:fe37:3818","ICMPv6","86","Neighbor Advertisement fe80::a00:27ff:fe5c:d53d (sol, ovr) is at 08:00:27:5c:d5:3d"
"5899","217.662291096","52.17.55.52","192.168.8.181","TCP","1454","[TCP Retransmission] 443  >  51834 [ACK] Seq=959286 Ack=1372 Win=31744 Len=1388 TSval=3456399589 TSecr=1241471094"
"5900","217.662393086","192.168.8.181","52.17.55.52","TCP","78","51834  >  443 [ACK] Seq=1372 Ack=963450 Win=1305344 Len=0 TSval=1241471223 TSecr=3456399589 SLE=964838 SRE=970390"
"5901","217.772855521","52.17.55.52","192.168.8.181","TCP","1454","[TCP Retransmission] 443  >  51834 [ACK] Seq=963450 Ack=1372 Win=31744 Len=1388 TSval=3456399589 TSecr=1241471094"
"5902","217.773027710","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=970390 Win=1308288 Len=0 TSval=1241471333 TSecr=3456399589"
"5903","217.772855660","52.17.55.52","192.168.8.181","TLSv1.2","2842","Ignored Unknown Record"
"5904","217.773218247","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=973166 Win=1313792 Len=0 TSval=1241471334 TSecr=3456399728"
"5905","217.932433907","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"5906","217.932477006","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=974554 Win=1316736 Len=0 TSval=1241471493 TSecr=3456399828"
"5907","217.932433964","52.17.55.52","192.168.8.181","TLSv1.2","2842","Ignored Unknown Record"
"5908","217.932681036","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=977330 Win=1322240 Len=0 TSval=1241471493 TSecr=3456399828"
"5909","218.092576796","52.17.55.52","192.168.8.181","TLSv1.2","2842","[TCP Previous segment not captured] , Ignored Unknown Record"
"5910","218.092628083","192.168.8.181","52.17.55.52","TCP","78","[TCP Window Update] 51834  >  443 [ACK] Seq=1372 Ack=977330 Win=1327872 Len=0 TSval=1241471653 TSecr=3456399828 SLE=978718 SRE=981494"
"5911","218.092576943","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"5912","218.092815408","192.168.8.181","52.17.55.52","TCP","78","[TCP Window Update] 51834  >  443 [ACK] Seq=1372 Ack=977330 Win=1330688 Len=0 TSval=1241471653 TSecr=3456399828 SLE=978718 SRE=982882"
"5913","218.114748745","192.168.8.197","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"5914","218.225147034","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"5915","218.225228708","192.168.8.181","52.17.55.52","TCP","78","[TCP Window Update] 51834  >  443 [ACK] Seq=1372 Ack=977330 Win=1333632 Len=0 TSval=1241471786 TSecr=3456399828 SLE=978718 SRE=984270"
"5916","218.243028742","52.17.55.52","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  51834 [ACK] Seq=977330 Ack=1372 Win=31744 Len=1388 TSval=3456400189 TSecr=1241471653"
"5917","218.243200898","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=984270 Win=1336576 Len=0 TSval=1241471804 TSecr=3456400189"
"5918","218.420948792","192.168.8.197","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"5919","218.728261133","192.168.8.197","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"5920","218.744741562","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"5921","218.744791044","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=985658 Win=1339392 Len=0 TSval=1241472305 TSecr=3456400694"
"5922","218.852996848","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"5923","218.853052828","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=987046 Win=1342336 Len=0 TSval=1241472413 TSecr=3456400808"
"5924","218.944437480","52.17.55.52","192.168.8.181","TLSv1.2","1454","[TCP Previous segment not captured] , Ignored Unknown Record"
"5925","218.944491873","192.168.8.181","52.17.55.52","TCP","78","[TCP Window Update] 51834  >  443 [ACK] Seq=1372 Ack=987046 Win=1345152 Len=0 TSval=1241472505 TSecr=3456400808 SLE=988434 SRE=989822"
"5926","219.053731117","52.17.55.52","192.168.8.181","TLSv1.2","1454","[TCP Previous segment not captured] , Ignored Unknown Record"
"5927","219.053793252","192.168.8.181","52.17.55.52","TCP","86","[TCP Window Update] 51834  >  443 [ACK] Seq=1372 Ack=987046 Win=1348096 Len=0 TSval=1241472614 TSecr=3456400808 SLE=991210 SRE=992598 SLE=988434 SRE=989822"
"5928","219.144205610","52.17.55.52","192.168.8.181","TCP","1454","[TCP Out-Of-Order] 443  >  51834 [ACK] Seq=987046 Ack=1372 Win=31744 Len=1388 TSval=3456401090 TSecr=1241472614"
"5929","219.144326062","192.168.8.181","52.17.55.52","TCP","78","51834  >  443 [ACK] Seq=1372 Ack=989822 Win=1351040 Len=0 TSval=1241472705 TSecr=3456401090 SLE=991210 SRE=992598"
"5930","219.263938558","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"5931","219.264018217","192.168.8.181","52.17.55.52","TCP","78","[TCP Window Update] 51834  >  443 [ACK] Seq=1372 Ack=989822 Win=1353856 Len=0 TSval=1241472824 TSecr=3456401090 SLE=991210 SRE=993986"
"5932","219.363232548","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"5933","219.363274433","192.168.8.181","52.17.55.52","TCP","78","[TCP Window Update] 51834  >  443 [ACK] Seq=1372 Ack=989822 Win=1356800 Len=0 TSval=1241472924 TSecr=3456401090 SLE=991210 SRE=995374"
"5934","219.464053400","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"5935","219.464103669","192.168.8.181","52.17.55.52","TCP","78","[TCP Window Update] 51834  >  443 [ACK] Seq=1372 Ack=989822 Win=1359744 Len=0 TSval=1241473025 TSecr=3456401090 SLE=991210 SRE=996762"
"5936","219.654427835","52.17.55.52","192.168.8.181","TCP","1454","[TCP Retransmission] 443  >  51834 [ACK] Seq=989822 Ack=1372 Win=31744 Len=1388 TSval=3456401520 TSecr=1241473025"
"5937","219.654607163","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=996762 Win=1362560 Len=0 TSval=1241473215 TSecr=3456401520"
"5938","219.654427922","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"5939","219.654950645","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=998150 Win=1365504 Len=0 TSval=1241473215 TSecr=3456401520"
"5940","219.764672933","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"5941","219.764720190","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=999538 Win=1368320 Len=0 TSval=1241473325 TSecr=3456401710"
"5942","219.764673005","52.17.55.52","192.168.8.181","TLSv1.2","1454","[TCP Previous segment not captured] , Ignored Unknown Record"
"5943","219.765013680","192.168.8.181","52.17.55.52","TCP","78","[TCP Window Update] 51834  >  443 [ACK] Seq=1372 Ack=999538 Win=1371264 Len=0 TSval=1241473325 TSecr=3456401710 SLE=1000926 SRE=1002314"
"5944","219.944100892","52.17.55.52","192.168.8.181","TLSv1.2","2842","Ignored Unknown Record"
"5945","219.944151737","192.168.8.181","52.17.55.52","TCP","78","[TCP Window Update] 51834  >  443 [ACK] Seq=1372 Ack=999538 Win=1376768 Len=0 TSval=1241473505 TSecr=3456401710 SLE=1000926 SRE=1005090"
"5946","220.161837992","192.168.8.197","224.0.0.251","MDNS","103","Standard query 0x0057 PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"5947","220.225856924","52.17.55.52","192.168.8.181","TCP","1454","[TCP Retransmission] 443  >  51834 [ACK] Seq=999538 Ack=1372 Win=31744 Len=1388 TSval=3456402010 TSecr=1241473505"
"5948","220.226050332","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=1005090 Win=1379712 Len=0 TSval=1241473786 TSecr=3456402010"
"5949","220.225857020","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"5950","220.226318826","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=1006478 Win=1382656 Len=0 TSval=1241473787 TSecr=3456402010"
"5951","220.653668504","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"5952","220.653748877","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=1007866 Win=1385472 Len=0 TSval=1241474214 TSecr=3456402280"
"5953","220.653668559","52.17.55.52","192.168.8.181","TLSv1.2","2842","Ignored Unknown Record"
"5954","220.654009321","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=1010642 Win=1391104 Len=0 TSval=1241474214 TSecr=3456402280"
"5955","220.664232916","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"5956","220.664279239","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=1012030 Win=1393920 Len=0 TSval=1241474225 TSecr=3456402619"
"5957","220.813540731","52.17.55.52","192.168.8.181","TLSv1.2","2842","Ignored Unknown Record"
"5958","220.813579170","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=1014806 Win=1399552 Len=0 TSval=1241474374 TSecr=3456402710"
"5959","220.813540769","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"5960","220.813765329","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=1016194 Win=1402368 Len=0 TSval=1241474374 TSecr=3456402715"
"5961","220.973712396","52.17.55.52","192.168.8.181","TLSv1.2","4230","Ignored Unknown Record"
"5962","220.973756728","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=1020358 Win=1410688 Len=0 TSval=1241474534 TSecr=3456402865"
"5963","220.974429830","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"5964","220.974453283","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=1021746 Win=1413632 Len=0 TSval=1241474535 TSecr=3456402865"
"5965","221.124741917","52.17.55.52","192.168.8.181","TLSv1.2","4230","Ignored Unknown Record"
"5966","221.124801038","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=1025910 Win=1421952 Len=0 TSval=1241474685 TSecr=3456403015"
"5967","221.124742030","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"5968","221.125047135","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=1027298 Win=1424896 Len=0 TSval=1241474685 TSecr=3456403025"
"5969","221.294694765","52.17.55.52","192.168.8.181","TLSv1.2","5618","Ignored Unknown Record"
"5970","221.294745071","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=1032850 Win=1435904 Len=0 TSval=1241474855 TSecr=3456403185"
"5971","221.294694836","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"5972","221.294916706","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=1034238 Win=1438848 Len=0 TSval=1241474855 TSecr=3456403185"
"5973","221.456492522","52.17.55.52","192.168.8.181","TLSv1.2","7006","Ignored Unknown Record"
"5974","221.456600277","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=1041178 Win=1452672 Len=0 TSval=1241475017 TSecr=3456403365"
"5975","221.614316361","52.17.55.52","192.168.8.181","TLSv1.2","7006","Ignored Unknown Record"
"5976","221.614364541","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=1048118 Win=1466624 Len=0 TSval=1241475175 TSecr=3456403510"
"5977","221.616026610","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"5978","221.616064042","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=1049506 Win=1469568 Len=0 TSval=1241475177 TSecr=3456403510"
"5979","221.705372093","PcsCompu_5c:d5:3d","HuaweiDe_37:38:18","ARP","42","Who has 192.168.8.1? Tell 192.168.8.181"
"5980","221.713571784","HuaweiDe_37:38:18","PcsCompu_5c:d5:3d","ARP","60","192.168.8.1 is at c0:b5:cd:37:38:18"
"5981","221.764074240","52.17.55.52","192.168.8.181","TLSv1.2","1454","Ignored Unknown Record"
"5982","221.764112425","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=1050894 Win=1472384 Len=0 TSval=1241475325 TSecr=3456403655"
"5983","221.764612668","52.17.55.52","192.168.8.181","TLSv1.2","2842","Ignored Unknown Record"
"5984","221.764637157","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=1053670 Win=1478016 Len=0 TSval=1241475325 TSecr=3456403655"
"5985","221.794774507","52.17.55.52","192.168.8.181","TCP","2842","443  >  51834 [ACK] Seq=1053670 Ack=1372 Win=31744 Len=2776 TSval=3456403655 TSecr=1241475175 [TCP segment of a reassembled PDU]"
"5986","221.794830886","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=1056446 Win=1483520 Len=0 TSval=1241475355 TSecr=3456403655"
"5987","221.794774688","52.17.55.52","192.168.8.181","TCP","1454","443  >  51834 [ACK] Seq=1056446 Ack=1372 Win=31744 Len=1388 TSval=3456403665 TSecr=1241475177 [TCP segment of a reassembled PDU]"
"5988","221.795030225","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=1057834 Win=1486464 Len=0 TSval=1241475355 TSecr=3456403665"
"5989","222.094744310","52.17.55.52","192.168.8.181","TCP","2842","443  >  51834 [ACK] Seq=1057834 Ack=1372 Win=31744 Len=2776 TSval=3456403860 TSecr=1241475325 [TCP segment of a reassembled PDU]"
"5990","222.094791469","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=1060610 Win=1491968 Len=0 TSval=1241475655 TSecr=3456403860"
"5991","222.094744498","52.17.55.52","192.168.8.181","TCP","1454","443  >  51834 [ACK] Seq=1060610 Ack=1372 Win=31744 Len=1388 TSval=3456403860 TSecr=1241475325 [TCP segment of a reassembled PDU]"
"5992","222.094962985","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=1061998 Win=1494912 Len=0 TSval=1241475655 TSecr=3456403860"
"5993","222.106955975","52.17.55.52","192.168.8.181","TCP","2842","443  >  51834 [ACK] Seq=1061998 Ack=1372 Win=31744 Len=2776 TSval=3456403945 TSecr=1241475355 [TCP segment of a reassembled PDU]"
"5994","222.107003476","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=1064774 Win=1500416 Len=0 TSval=1241475667 TSecr=3456403945"
"5995","222.107594296","52.17.55.52","192.168.8.181","TCP","2842","443  >  51834 [ACK] Seq=1064774 Ack=1372 Win=31744 Len=2776 TSval=3456403945 TSecr=1241475355 [TCP segment of a reassembled PDU]"
"5996","222.107613248","192.168.8.181","52.17.55.52","TCP","66","51834  >  443 [ACK] Seq=1372 Ack=1067550 Win=1505920 Len=0 TSval=1241475668 TSecr=3456403945"
"5997","222.304843337","52.17.55.52","192.168.8.181","TCP","2842","443  >  51834 [ACK] Seq=1067550 Ack=1372 Win=31744 Len=2776 TSval=3456404205 TSecr=1241475655 [TCP segment of a reassembled PDU]"
